 1.1024527701670413E-9  -0.5257311134818126     -0.8506508075098581
 1.6077386533844366E-9   0.5257311147993197      0.8506508066955937
-2.716773700365699E-10  -0.5257311181867027      0.8506508046020761
 0.8506508065199087      1.1172384577952559E-9   0.5257311150835844
 0.525731118936366      -0.8506508041387585      3.828241846940349E-9
-0.5257311164735508     -0.850650805660862       1.2417564946816898E-9
-0.8506508045509522     -1.2778111078662514E-9   0.525731118269423
-5.306551439102121E-10   0.5257311143769218     -0.85065080695665
 0.5257311135718477      0.8506508074542133      6.761744067758052E-10
-0.525731113437952       0.8506508075369652      9.024757150420703E-10
 0.8506508062900306     -1.572971515011002E-9   -0.5257311154555345
-0.8506508073704616      1.903956379021338E-9   -0.5257311137073605
-0.4006187756201625     -0.9107410707619674      0.10027611205041347
-0.3621861518438543     -0.9109931309702052      0.19726303946163634
-0.3199852480477242     -0.9016301498916207      0.2909854186007433
-0.2737253267668544     -0.8833491109692702      0.3804849453476164
-0.22440016147270556    -0.8560381090377761      0.46566438923977477
-0.17171156396694312    -0.8203011376852163      0.5455466820652165
-0.116785733690118      -0.7760459431388078      0.6197691397159582
-0.05916987067631105    -0.72371876765583        0.6875536864470115
 1.0465622530861635E-10 -0.6631450487147722      0.7484909113443413
-0.3030162853846202     -0.9475621200669427      0.1015241813852597
-0.26080672627445617    -0.9445331294164566      0.19959213152014812
-0.21466383493989402    -0.9313067153329141      0.2942570983760908
-0.16533275022447516    -0.908389168098541       0.3840497376440348
-0.11266144913515656    -0.8758365138904827      0.46927369286476406
-0.05760130777713073    -0.8342367358172411      0.5483896041641917
-1.722431949757101E-11  -0.7833457096647598      0.6215862765134169
 0.05916987064889499    -0.7237187675879458      0.6875536865208256
-0.2031995132988973     -0.9738077031252612      0.10202213058446775
-0.1570625252483304     -0.9669062820349815      0.20105622329066702
-0.10778730913179162    -0.9491139846027896      0.29591306193127676
-0.05515913096409636    -0.9209121959933748      0.3858473759687185
-2.062567004411394E-11  -0.88249776380933        0.4703165921712012
 0.05760130779751765    -0.8342367358051659      0.5483896041804198
 0.11678573376156208    -0.7760459431790299      0.6197691396521317
-0.10201376396003177    -0.9894726931229773      0.10264980042196609
-0.05267130214265745    -0.9780177727782928      0.20175968393210889
 1.0197480377949221E-10 -0.9550024137122308      0.29659802730937573
 0.055159130928894406   -0.9209121960053284      0.3858473759452207
 0.11266144921350582    -0.8758365139097216      0.46927369281004755
 0.17171156390190034    -0.8203011376462983      0.5455466821442069
-2.733057325010518E-10  -0.994725036201665       0.10257729940682013
 0.05267130223068163    -0.9780177727381829      0.2017596841035602
 0.10778730892144624    -0.9491139846726163      0.2959130617839328
 0.1653327502965012     -0.9083891680087127      0.38404973782549773
 0.22440016144495567    -0.8560381091615595      0.4656643890255941
 0.10201376452605258    -0.9894726930627297      0.10264980044019757
 0.1570625249215847     -0.966906282089146       0.2010562232854324
 0.2146638352241404     -0.9313067153193786      0.29425709821156937
