LAMMPS Description

200	 atoms
100	 bonds
0	angles
0	dihedrals
0	impropers

2	atom types
1	bond types
0	angle types
0	dihedral types
0	improper types

5 5 xlo xhi
5 5 ylo yhi
-0 10000 zlo zhi


Masses
	1 1.0
	2 1.0

Atoms

122 122 2 -4.45423 -2.94531 0.889203
123 123 2 -4.45423 -2.94531 0.889203
124 124 2 -4.45423 -2.94531 0.889203
125 125 2 -4.45423 -2.94531 0.889203
126 126 2 -4.45423 -2.94531 0.889203
127 127 2 -4.45423 -2.94531 0.889203
128 128 2 -4.45423 -2.94531 0.889203
129 129 2 -4.45423 -2.94531 0.889203
130 130 2 -4.45423 -2.94531 0.889203
131 131 2 -4.45423 -2.94531 0.889203
132 132 2 -4.45423 -2.94531 0.889203
133 133 2 -4.45423 -2.94531 0.889203
134 134 2 -4.45423 -2.94531 0.889203
135 135 2 -4.45423 -2.94531 0.889203
136 136 2 -4.45423 -2.94531 0.889203
137 137 2 -4.45423 -2.94531 0.889203
138 138 2 -4.45423 -2.94531 0.889203
139 139 2 -4.45423 -2.94531 0.889203
140 140 2 -4.45423 -2.94531 0.889203
141 141 2 -4.45423 -2.94531 0.889203
142 142 2 -4.45423 -2.94531 0.889203
143 143 2 -4.45423 -2.94531 0.889203
144 144 2 -4.45423 -2.94531 0.889203
145 145 2 -4.45423 -2.94531 0.889203
146 146 2 -4.45423 -2.94531 0.889203
147 147 2 -4.45423 -2.94531 0.889203
148 148 2 -4.45423 -2.94531 0.889203
149 149 2 -4.45423 -2.94531 0.889203
150 150 2 -4.45423 -2.94531 0.889203
151 151 2 -4.45423 -2.94531 0.889203
152 152 2 -4.45423 -2.94531 0.889203
153 153 2 -4.45423 -2.94531 0.889203
154 154 2 -4.45423 -2.94531 0.889203
155 155 2 -4.45423 -2.94531 0.889203
156 156 2 -4.45423 -2.94531 0.889203
157 157 2 -4.45423 -2.94531 0.889203
158 158 2 -4.45423 -2.94531 0.889203
159 159 2 -4.45423 -2.94531 0.889203
160 160 2 -4.45423 -2.94531 0.889203
161 161 2 -4.45423 -2.94531 0.889203
162 162 2 -4.45423 -2.94531 0.889203
163 163 2 -4.45423 -2.94531 0.889203
164 164 2 -4.45423 -2.94531 0.889203
165 165 2 -4.45423 -2.94531 0.889203
166 166 2 -4.45423 -2.94531 0.889203
167 167 2 -4.45423 -2.94531 0.889203
168 168 2 -4.45423 -2.94531 0.889203
169 169 2 -4.45423 -2.94531 0.889203
170 170 2 -4.45423 -2.94531 0.889203
171 171 2 -4.45423 -2.94531 0.889203
172 172 2 -4.45423 -2.94531 0.889203
173 173 2 -4.45423 -2.94531 0.889203
174 174 2 -4.45423 -2.94531 0.889203
175 175 2 -4.45423 -2.94531 0.889203
176 176 2 -4.45423 -2.94531 0.889203
177 177 2 -4.45423 -2.94531 0.889203
178 178 2 -4.45423 -2.94531 0.889203
179 179 2 -4.45423 -2.94531 0.889203
180 180 2 -4.45423 -2.94531 0.889203
181 181 2 -4.45423 -2.94531 0.889203
182 182 2 -4.45423 -2.94531 0.889203
183 183 2 -4.45423 -2.94531 0.889203
184 184 2 -4.45423 -2.94531 0.889203
185 185 2 -4.45423 -2.94531 0.889203
186 186 2 -4.45423 -2.94531 0.889203
187 187 2 -4.45423 -2.94531 0.889203
188 188 2 -4.45423 -2.94531 0.889203
189 189 2 -4.45423 -2.94531 0.889203
190 190 2 -4.45423 -2.94531 0.889203
191 191 2 -4.45423 -2.94531 0.889203
192 192 2 -4.45423 -2.94531 0.889203
193 193 2 -4.45423 -2.94531 0.889203
194 194 2 -4.45423 -2.94531 0.889203
195 195 2 -4.45423 -2.94531 0.889203
196 196 2 -4.45423 -2.94531 0.889203
197 197 2 -4.45423 -2.94531 0.889203
198 198 2 -4.45423 -2.94531 0.889203
199 199 2 -4.45423 -2.94531 0.889203
200 200 2 -4.45423 -2.94531 0.889203
201 201 2 -4.45423 -2.94531 0.889203
202 202 2 -4.45423 -2.94531 0.889203
203 203 2 -4.45423 -2.94531 0.889203
204 204 2 -4.45423 -2.94531 0.889203
205 205 2 -4.45423 -2.94531 0.889203
206 206 2 -4.45423 -2.94531 0.889203
207 207 2 -4.45423 -2.94531 0.889203
208 208 2 -4.45423 -2.94531 0.889203
209 209 2 -4.45423 -2.94531 0.889203
210 210 2 -4.45423 -2.94531 0.889203
211 211 2 -4.45423 -2.94531 0.889203
212 212 2 -4.45423 -2.94531 0.889203
213 213 2 -4.45423 -2.94531 0.889203
214 214 2 -4.45423 -2.94531 0.889203
215 215 2 -4.45423 -2.94531 0.889203
216 216 2 -4.45423 -2.94531 0.889203
217 217 2 -4.45423 -2.94531 0.889203
218 218 2 -4.45423 -2.94531 0.889203
219 219 2 -4.45423 -2.94531 0.889203
220 220 2 -4.45423 -2.94531 0.889203
221 221 2 -4.45423 -2.94531 0.889203
222 222 2 -4.45423 -2.94531 0.889203
223 223 2 -4.45423 -2.94531 0.889203
224 224 2 -4.45423 -2.94531 0.889203
225 225 2 -4.45423 -2.94531 0.889203
226 226 2 -4.45423 -2.94531 0.889203
227 227 2 -4.45423 -2.94531 0.889203
228 228 2 -4.45423 -2.94531 0.889203
229 229 2 -4.45423 -2.94531 0.889203
230 230 2 -4.45423 -2.94531 0.889203
231 231 2 -4.45423 -2.94531 0.889203
232 232 2 -4.45423 -2.94531 0.889203
233 233 2 -4.45423 -2.94531 0.889203
234 234 2 -4.45423 -2.94531 0.889203
235 235 2 -4.45423 -2.94531 0.889203
236 236 2 -4.45423 -2.94531 0.889203
237 237 2 -4.45423 -2.94531 0.889203
238 238 2 -4.45423 -2.94531 0.889203
239 239 2 -4.45423 -2.94531 0.889203
240 240 2 -4.45423 -2.94531 0.889203
241 241 2 -4.45423 -2.94531 0.889203
242 242 2 -4.45423 -2.94531 0.889203
243 243 2 -4.45423 -2.94531 0.889203
244 244 2 -4.45423 -2.94531 0.889203
245 245 2 -4.45423 -2.94531 0.889203
246 246 2 -4.45423 -2.94531 0.889203
247 247 2 -4.45423 -2.94531 0.889203
248 248 2 -4.45423 -2.94531 0.889203
249 249 2 -4.45423 -2.94531 0.889203
250 250 2 -4.45423 -2.94531 0.889203
251 251 2 -4.45423 -2.94531 0.889203
252 252 2 -4.45423 -2.94531 0.889203
253 253 2 -4.45423 -2.94531 0.889203
254 254 2 -4.45423 -2.94531 0.889203
255 255 2 -4.45423 -2.94531 0.889203
256 256 2 -4.45423 -2.94531 0.889203
257 257 2 -4.45423 -2.94531 0.889203
258 258 2 -4.45423 -2.94531 0.889203
259 259 2 -4.45423 -2.94531 0.889203
260 260 2 -4.45423 -2.94531 0.889203
261 261 2 -4.45423 -2.94531 0.889203
262 262 2 -4.45423 -2.94531 0.889203
263 263 2 -4.45423 -2.94531 0.889203
264 264 2 -4.45423 -2.94531 0.889203
265 265 2 -4.45423 -2.94531 0.889203
266 266 2 -4.45423 -2.94531 0.889203
267 267 2 -4.45423 -2.94531 0.889203
268 268 2 -4.45423 -2.94531 0.889203
269 269 2 -4.45423 -2.94531 0.889203
270 270 2 -4.45423 -2.94531 0.889203
271 271 2 -4.45423 -2.94531 0.889203
272 272 2 -4.45423 -2.94531 0.889203
273 273 2 -4.45423 -2.94531 0.889203
274 274 2 -4.45423 -2.94531 0.889203
275 275 2 -4.45423 -2.94531 0.889203
276 276 2 -4.45423 -2.94531 0.889203
277 277 2 -4.45423 -2.94531 0.889203
278 278 2 -4.45423 -2.94531 0.889203
279 279 2 -4.45423 -2.94531 0.889203
280 280 2 -4.45423 -2.94531 0.889203
281 281 2 -4.45423 -2.94531 0.889203
282 282 2 -4.45423 -2.94531 0.889203
283 283 2 -4.45423 -2.94531 0.889203
284 284 2 -4.45423 -2.94531 0.889203
285 285 2 -4.45423 -2.94531 0.889203
286 286 2 -4.45423 -2.94531 0.889203
287 287 2 -4.45423 -2.94531 0.889203
288 288 2 -4.45423 -2.94531 0.889203
289 289 2 -4.45423 -2.94531 0.889203
290 290 2 -4.45423 -2.94531 0.889203
291 291 2 -4.45423 -2.94531 0.889203
292 292 2 -4.45423 -2.94531 0.889203
293 293 2 -4.45423 -2.94531 0.889203
294 294 2 -4.45423 -2.94531 0.889203
295 295 2 -4.45423 -2.94531 0.889203
296 296 2 -4.45423 -2.94531 0.889203
297 297 2 -4.45423 -2.94531 0.889203
298 298 2 -4.45423 -2.94531 0.889203
299 299 2 -4.45423 -2.94531 0.889203
300 300 2 -4.45423 -2.94531 0.889203
301 301 2 -4.45423 -2.94531 0.889203
302 302 2 -4.45423 -2.94531 0.889203
303 303 2 -4.45423 -2.94531 0.889203
