200	1
200	1
200	1
200	1
200	2
200	1
200	2
200	1
200	3
200	1
200	4
200	1
200	1
200	4
200	1
200	1
200	2
200	1
200	1
200	2
200	4
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	4
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	6
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	2
200	1
200	1
200	1
200	1
200	2
200	5
200	2
200	2
200	1
200	1
200	1
200	1
200	1
200	4
200	1
200	2
200	1
200	1
200	1
200	3
200	1
200	3
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	4
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	5
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	3
200	4
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	2
200	2
200	4
200	4
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	3
200	1
200	2
200	1
200	3
200	1
200	3
200	1
200	4
200	1
200	4
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	5
200	1
200	1
200	1
200	3
200	1
200	1
200	1
200	1
200	1
200	6
200	6
200	1
200	1
200	1
200	1
200	3
200	1
200	5
200	1
200	1
200	3
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	4
200	2
200	1
200	2
200	1
200	1
200	1
200	1
200	3
200	1
200	1
200	1
200	1
200	3
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	2
200	1
200	1
200	3
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	4
200	4
200	2
200	1
200	1
200	2
200	2
200	1
200	3
200	1
200	2
200	2
200	1
200	3
200	1
200	1
200	4
200	1
200	4
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	3
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	4
200	1
200	2
200	7
200	1
200	3
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	4
200	1
200	1
200	2
200	1
200	1
200	2
200	1
200	2
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	2
200	1
200	2
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	4
200	1
200	2
200	1
200	1
200	1
200	2
200	2
200	1
200	1
200	4
200	1
200	4
200	1
200	1
200	1
200	1
200	1
200	3
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	4
200	1
200	5
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	1
200	6
200	2
200	1
200	3
400	1
400	1
400	1
400	2
400	2
400	1
400	4
400	1
400	5
400	1
400	7
400	1
400	1
400	4
400	1
400	1
400	2
400	2
400	1
400	3
400	6
400	1
400	1
400	1
400	2
400	1
400	1
400	1
400	1
400	1
400	4
400	3
400	1
400	3
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	6
400	1
400	7
400	1
400	1
400	1
400	1
400	1
400	2
400	1
400	1
400	1
400	1
400	3
400	1
400	1
400	8
400	1
400	2
400	1
400	2
400	1
400	1
400	3
400	4
400	1
400	1
400	1
400	1
400	2
400	5
400	2
400	2
400	1
400	1
400	1
400	1
400	1
400	5
400	1
400	2
400	1
400	1
400	1
400	4
400	1
400	3
400	1
400	4
400	1
400	2
400	1
400	1
400	1
400	1
400	2
400	1
400	1
400	1
400	6
400	1
400	1
400	3
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	6
400	1
400	1
400	3
400	2
400	1
400	1
400	1
400	1
400	3
400	1
400	3
400	1
400	1
400	4
400	5
400	1
400	1
400	13
400	1
400	1
400	1
400	1
400	2
400	5
400	2
400	7
400	8
400	2
400	1
400	1
400	1
400	3
400	3
400	1
400	1
400	2
400	3
400	3
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	7
400	1
400	3
400	1
400	3
400	1
400	3
400	1
400	5
400	1
400	6
400	7
400	1
400	1
400	1
400	3
400	1
400	1
400	1
400	1
400	2
400	1
400	1
400	8
400	1
400	1
400	1
400	4
400	1
400	1
400	1
400	1
400	1
400	7
400	11
400	1
400	1
400	1
400	1
400	3
400	1
400	7
400	2
400	1
400	3
400	1
400	1
400	1
400	3
400	1
400	1
400	1
400	1
400	1
400	1
400	7
400	3
400	1
400	2
400	1
400	1
400	1
400	1
400	4
400	1
400	1
400	2
400	1
400	5
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	3
400	1
400	3
400	1
400	1
400	4
400	1
400	6
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	6
400	10
400	3
400	1
400	1
400	2
400	3
400	1
400	4
400	1
400	2
400	2
400	1
400	6
400	1
400	1
400	8
400	1
400	5
400	1
400	1
400	1
400	1
400	1
400	1
400	2
400	1
400	3
400	1
400	5
400	3
400	1
400	3
400	1
400	1
400	2
400	1
400	1
400	2
400	5
400	1
400	2
400	8
400	1
400	6
400	1
400	1
400	2
400	3
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	3
400	1
400	1
400	2
400	1
400	1
400	1
400	4
400	1
400	1
400	2
400	1
400	1
400	3
400	1
400	4
400	1
400	2
400	2
400	1
400	1
400	1
400	5
400	1
400	2
400	1
400	2
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	5
400	1
400	5
400	1
400	1
400	1
400	2
400	3
400	1
400	1
400	4
400	1
400	4
400	1
400	5
400	1
400	1
400	1
400	7
400	1
400	1
400	1
400	3
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	2
400	1
400	2
400	1
400	5
400	1
400	9
400	2
400	1
400	1
400	1
400	1
400	1
400	1
400	1
400	10
400	3
400	1
400	4
600	1
600	1
600	1
600	3
600	2
600	1
600	4
600	2
600	6
600	1
600	8
600	1
600	1
600	5
600	1
600	1
600	2
600	2
600	1
600	5
600	9
600	1
600	1
600	1
600	2
600	1
600	1
600	1
600	1
600	1
600	4
600	3
600	1
600	5
600	1
600	1
600	1
600	1
600	2
600	1
600	1
600	7
600	1
600	7
600	1
600	1
600	1
600	1
600	1
600	3
600	1
600	1
600	1
600	1
600	8
600	1
600	1
600	17
600	2
600	2
600	1
600	2
600	1
600	1
600	3
600	4
600	1
600	1
600	1
600	1
600	2
600	7
600	2
600	2
600	1
600	1
600	1
600	1
600	1
600	5
600	1
600	2
600	1
600	1
600	1
600	6
600	1
600	6
600	1
600	5
600	1
600	3
600	1
600	1
600	1
600	1
600	4
600	1
600	2
600	1
600	12
600	1
600	1
600	6
600	1
600	1
600	1
600	1
600	1
600	1
600	1
600	6
600	1
600	1
600	3
600	2
600	1
600	1
600	1
600	1
600	3
600	1
600	6
600	1
600	1
600	4
600	8
600	1
600	1
600	19
600	1
600	1
600	1
600	1
600	2
600	7
600	2
600	13
600	12
600	2
600	1
600	1
600	1
600	5
600	3
600	1
600	1
600	2
600	3
600	3
600	1
600	1
600	1
600	1
600	1
600	1
600	1
600	1
600	1
600	1
600	1
600	1
600	7
600	1
600	3
600	1
600	3
600	1
600	5
600	1
600	11
600	1
600	8
600	8
600	1
600	1
600	1
600	3
600	1
600	3
600	1
600	1
600	2
600	1
600	1
600	9
600	1
600	1
600	1
600	7
600	1
600	1
600	1
600	1
600	1
600	12
